dox	time	image	cell	c_area	n_area	Fli1	Cdh5	Flk1	Etv2	Pdgfra	Snail1	FP	n_Fli1	n_Cdh5	n_Flk1	n_Etv2	n_Pdgfra	n_Snail1	n_FP	p_Etv2
305	20	17	6	10	41667	13978	0.00105599155206758	0.00115199078407373	0.00170398636810906	0.00767993856049152	0.00011999904000768	4.7999616003072e-05	9.5999232006144e-05	1	0	0	1	0	0	0	0.0658274431249106
306	20	17	6	11	13686	8190	0	0.000365336840567003	0	0	0	7.30673681134006e-05	0	0	0	0	0	0	0	0	0.0446234432234432
307	20	17	6	12	35327	10874	0.00229286381521216	0.00087751578113058	0.00152857587680811	0.00826563251903643	0.000113227842726526	5.66139213632632e-05	8.49208820448948e-05	1	0	0	1	0	0	0	0.056136564281773
308	20	17	6	13	26246	8724	0.00220986055017907	0.000762020879372095	0.00224796159414768	0.00502933780385583	0.000114303131905814	7.62020879372095e-05	7.62020879372095e-05	0	0	0	0	0	0	0	0.0537655891792756
309	20	17	6	14	48753	18646	0.00203064426804504	0.00145632063667877	0.00270752569072672	0.00387668451172236	0.000123069349578487	0.000143580907841569	0.000143580907841569	0	0	1	1	0	0	0	0.052057974900783
310	20	17	6	15	39384	13608	0.00119337802153159	0.000380865326020719	0.00238675604306317	0.00619540930327036	0.000126955108673573	5.07820434694292e-05	5.07820434694292e-05	0	0	0	0	0	0	0	0.0629563492063492
311	20	17	6	16	51227	18747	0.00052706580514182	0.00154215550393347	0.0005856286723798	0.00366993968024674	1.95209557459933e-05	5.856286723798e-05	1.95209557459933e-05	0	0	0	1	0	0	0	0.0509385501680269
312	20	17	6	17	37738	14881	0	0	0	2.64984895860936e-05	0.000158990937516562	0.000397477343791404	0	0	0	0	0	0	0	0	0.0415019151938714
313	20	17	6	18	59686	15122	0.00117280434272694	0.000335086955064839	0.00209429346915525	0.00946620648058171	0.000117280434272694	0.000100526086519452	5.02630432597259e-05	1	0	0	0	0	0	0	0.0668152360798836
314	20	17	6	19	47820	19674	0.00112923462986198	0.00081555834378921	0.00173567544960268	0.00468423253868674	6.27352572145546e-05	4.18235048097031e-05	2.09117524048515e-05	0	1	0	0	0	0	0	0.0580339534410898
315	20	17	6	20	49274	15344	0.00127856476031984	0.000933555221820839	0.00219182530340545	0.00545926857977838	0.000182652108617121	0.000101473393676178	8.11787149409425e-05	0	0	0	0	0	0	0	0.057617114181439
316	20	17	6	21	41337	20266	0.00154824975203813	0.000822507680770254	0.00203207779955004	0.00481408907274355	0.000193531219004766	9.67656095023828e-05	9.67656095023828e-05	0	1	0	0	0	0	0	0.0551924405408073
317	20	17	6	22	26968	11766	0.00155740136458024	0.000259566894096707	0.00344853159299911	0.00589587659448235	3.70809848709582e-05	3.70809848709582e-05	7.41619697419163e-05	0	0	0	1	0	0	0	0.0598227944926058
318	20	17	6	23	31828	13251	0.00172803820535378	0.000345607641070755	0.00336181978132462	0.00238783461103431	0	9.42566293829333e-05	0	0	0	0	1	0	0	0	0.0431507810731266
319	20	17	6	24	69742	19867	0.0022224771299934	0.000888990851997362	0.00238020131341229	0.00335522353818359	0.000157724183418887	0.000129047059160907	8.60313727739382e-05	0	0	0	0	0	0	0	0.047744802939548
320	20	17	6	25	54217	17708	0.00175221793902282	0.000516443182027777	0.00250843831270635	0.00879797849383035	0.000165999594223214	9.22219967906745e-05	0.000129110795506944	1	0	0	1	0	0	0	0.0521165010164897
321	20	17	6	26	32505	12820	0.00138440239963083	0.000276880479926165	0.00319950776803569	0.00824488540224581	0.00015382248884787	3.07644977695739e-05	0.000215351484387017	1	0	1	1	0	0	0	0.0542779251170047
322	20	17	6	27	46900	19868	0	0	2.13219616204691e-05	2.13219616204691e-05	0.000255863539445629	8.52878464818763e-05	0	0	0	0	0	0	0	0	0.0403504127239783
323	20	17	6	28	36813	17040	0.00277076032923152	0.000516122022111754	0.00494390568549154	0.0060576426805748	0.000190150218672751	0.000190150218672751	0.000190150218672751	1	1	0	0	0	0	0	0.0654565727699531
324	20	17	6	29	23444	13615	0	0	0	0	8.53096741170449e-05	0.000127964511175567	0	0	0	0	0	0	0	0	0.0395029746603011
325	20	17	6	30	32365	19860	3.08975745403986e-05	0.00086513208713116	0	0.00021628302178279	0.000123590298161594	3.08975745403986e-05	0	0	0	0	0	0	0	0	0.0417077542799597
326	20	17	6	31	40950	15380	0	0.00043956043956044	0.000122100122100122	0.000122100122100122	0.000122100122100122	7.32600732600733e-05	0	0	0	0	0	0	0	0	0.0411347854356307
327	20	17	6	32	32115	13824	0.00305153355130002	0.00289584306398879	0.0044216098396388	0.0143235248326327	0.000373657169546941	0.000311380974622451	0.00018682858477347	0	0	0	0	0	0	0	0.0610045572916667
328	20	17	6	33	82438	29437	0	0.000655037725320847	0	0.00617433707756132	0	6.06516412334118e-05	0	0	0	0	0	0	0	0	0.0509355572918436
329	20	17	6	34	34535	16862	0	0	0	5.79122629216737e-05	2.89561314608368e-05	0.000173736788765021	0	0	0	0	0	0	0	0	0.039286561499229
330	20	17	6	35	55913	23153	0	1.78849283708619e-05	0.000178849283708619	0.00456065673456978	0.000339813639046376	0.00116252034410602	3.57698567417238e-05	0	0	0	0	0	0	0	0.0504634388632143
331	20	17	6	36	29563	14527	0	0	0	3.38260663667422e-05	0	6.76521327334844e-05	0	0	0	0	0	0	0	0	0.0416108625318373
332	20	17	6	37	16263	8265	0.000307446350611818	0.00110680686220255	0.000491914160978909	0.0130357252659411	0.000122978540244727	0.000245957080489455	6.14892701223637e-05	0	0	0	1	0	0	0	0.0638764670296431
333	20	17	6	38	21261	9106	0.000893655049151028	0.000799586096608814	0.00131696533559099	0.0100653779220168	0.000188137905084427	4.70344762711067e-05	9.40689525422134e-05	0	1	0	0	0	0	0	0.0626315616077312
334	20	17	6	39	24918	16146	0	4.0131631752147e-05	0	8.02632635042941e-05	0	8.02632635042941e-05	0	0	0	0	0	0	0	0	0.039842747429704
335	20	17	6	40	23287	12883	8.58848284450552e-05	0	0.000687078627560441	0	0.000987675527118135	0.000772963456005497	0	0	0	0	0	0	0	0	0.040156873399053
336	20	17	6	41	26419	17748	0	0.000227109277413982	7.57030924713275e-05	0.00272531132896779	0	3.78515462356637e-05	0	0	0	0	1	0	0	0	0.0475963488843813
337	20	17	6	42	12643	8766	0	0.000395475757336075	0.00015819030293443	0.0089377521157953	0	0	0	0	0	0	0	0	0	0	0.044235112936345
338	20	17	6	43	64053	23325	9.36724275209592e-05	0.000562034565125755	0.000234181068802398	0.00490219037359687	0	9.36724275209592e-05	1.56120712534932e-05	0	0	0	0	0	0	0	0.0633084673097535
339	20	17	6	44	99450	28684	0	0.000341880341880342	0	0.00414278531925591	0	0.000150829562594268	0	0	0	0	1	0	0	0	0.0435260075303305
340	20	17	6	45	62429	20127	0	0.00144163770042769	8.00909833570937e-05	0.00241874769738423	1.60181966714187e-05	0.000192218360057025	0	0	0	0	0	0	0	0	0.0399777910269787
341	20	17	6	46	28988	15005	0	0	0.00010349109976542	3.44970332551401e-05	0.000517455498827101	0.000310473299296261	0	0	0	0	0	0	0	0	0.04074955014995
342	20	17	6	47	49169	19033	2.03380178567797e-05	0	2.03380178567797e-05	0	6.1014053570339e-05	0.000284732249994915	2.03380178567797e-05	0	0	0	0	0	0	0	0.0410358325014449
343	20	17	6	48	53753	23951	3.72072256432199e-05	0.000818558964150838	0.000241846966680929	0.00109761315647499	1.860361282161e-05	9.30180641080498e-05	1.860361282161e-05	0	0	0	0	0	0	0	0.0450014613168552
344	20	17	6	49	33945	18063	5.89188392988658e-05	5.89188392988658e-05	0.000824863750184121	0.000382972455442628	0.000353513035793195	0.000176756517896597	0	0	0	0	0	0	0	0	0.0420348779272546
345	20	17	6	50	50819	18688	0.000275487514512289	0.000610008067848639	0.00106259469883311	0.00700525394045534	9.83883980401031e-05	0.000177099116472186	3.93553592160412e-05	0	0	0	1	0	0	0	0.0557956977739726
346	20	17	6	51	39297	18204	0.0012469145227371	0.00203577881263201	0.0011960200524213	0.00521668320736952	0.000254472351579001	0.000152683410947401	0.0001272361757895	1	1	0	1	0	0	0	0.0566309602285212
347	20	17	6	52	74177	25266	0	0.000390956765574235	4.04438033352657e-05	0.000701025924477938	0	0.000175256481119484	0	0	0	0	0	0	0	0	0.0428461173118024
348	20	17	6	53	21504	10701	9.30059523809524e-05	0.000325520833333333	0.000279017857142857	0.000511532738095238	9.30059523809524e-05	0.000418526785714286	4.65029761904762e-05	0	0	0	0	0	0	0	0.0459495374264087
349	20	17	6	54	45914	20414	4.35596985668859e-05	0.000304917889968201	0.000326697739251644	0.00738336890708716	2.1779849283443e-05	0.000108899246417215	0	0	0	0	1	0	0	0	0.0585010287057901
350	20	17	6	55	17479	14746	0	0	5.72115109560043e-05	0	0	0.000514903598604039	0	0	0	0	0	0	0	0	0.0401231520412315
351	20	17	6	56	39554	18044	0.000379228396622339	0.00108712140365071	0.000834302472569146	0.00508166051473934	5.05637862163119e-05	5.05637862163119e-05	0	0	1	0	1	0	0	0	0.0528204943471514
352	20	17	6	57	102008	26399	2.94094580817191e-05	0.000294094580817191	0.00176456748490314	0.00188220531723002	1.96063053878127e-05	1.96063053878127e-05	3.92126107756254e-05	0	0	0	0	0	0	0	0.0498306754043714
353	20	17	6	58	16560	8199	0.000905797101449275	0.00138888888888889	0.00157004830917874	0.00791062801932367	0	6.03864734299517e-05	0.000120772946859903	1	0	0	0	0	0	0	0.0594648127820466
354	20	17	6	59	18945	8239	5.27843758247559e-05	0.00089733438902085	0.00253365003958828	0.00564792821324888	5.27843758247559e-05	0.000369490630773291	5.27843758247559e-05	0	0	0	1	0	0	0	0.0544348828741352
355	20	17	6	60	55803	21285	0	0.000842248624625916	0	0	0	3.58403670053581e-05	0	0	0	0	0	0	0	0	0.0370922715527367
356	20	17	6	61	39610	21093	2.52461499621308e-05	0	0.000908861398636708	0.000302953799545569	0.000126230749810654	0.00141378439787932	0	0	0	0	0	0	0	0	0.0399335798606173
357	20	17	6	62	32622	15876	0.000766353994237018	0.000613083195389614	0.00186990374593832	0.00263625774017534	3.06541597694807e-05	9.19624793084422e-05	9.19624793084422e-05	0	0	0	0	0	0	0	0.0448661501637692
358	20	17	6	63	28573	16718	0	0.000454974976376299	0	0	0	0.000104994225317608	0	0	0	0	0	0	0	0	0.0399833712166527
359	20	17	6	64	54122	20875	0	1.84767746942094e-05	0.00029562839510735	0.00914600347363364	5.54303240826281e-05	1.84767746942094e-05	0	0	0	0	0	0	0	0	0.0554577245508982
360	20	17	6	65	34858	16690	0.00014343909575994	0	0.000258190372367893	5.73756383039761e-05	5.73756383039761e-05	2.86878191519881e-05	0	0	0	0	0	0	0	0	0.0453289994008388
361	20	17	6	66	53582	32330	0	0	0	1.8662983837856e-05	0	0.000261281773729984	0	0	0	0	0	0	0	0	0.0385719146303743
362	20	17	6	67	122964	30617	0	4.06623076672847e-05	8.13246153345695e-06	0.0034562961517192	0	8.13246153345695e-05	0	0	0	0	1	0	0	0	0.0410967763007479
363	20	17	6	68	53461	17984	0.000673388077289987	0.000692093301659153	0.00130936570584164	0.00725762705523653	3.74104487383326e-05	3.74104487383326e-05	5.61156731074989e-05	1	0	0	1	0	0	0	0.0516312833629893
364	20	17	6	69	18513	7401	0	0.000108032193593691	0.000216064387187382	0.00108032193593691	0.000486144871171609	0.000864257548749527	0	0	0	0	0	0	0	0	0.0494525064180516
365	20	17	6	70	68028	21427	0	0.000396895396013406	0.000102898806373846	0.000191097783265714	0	5.8799317927912e-05	0	0	0	0	0	0	0	0	0.0421578849115602
366	20	17	6	71	48442	20952	0	0	0.000412864869328269	0.000371578382395442	0.000330291895462615	0.000206432434664134	0	0	0	0	0	0	0	0	0.0459499331806033
367	20	17	6	72	40837	20358	0	0.000465264343609962	0	0.000122437985160516	0	9.7950388128413e-05	0	0	0	0	0	0	0	0	0.0390021613125061
368	20	17	6	73	66048	24859	0	0	0	3.0281007751938e-05	0	0.000227107558139535	0	0	0	0	0	0	0	0	0.0373677139064323
369	20	17	6	74	109340	23375	0	8.23120541430401e-05	3.65831351746845e-05	0.00497530638375709	0	4.57289189683556e-05	0	0	0	0	0	0	0	0	0.0566806417112299
370	20	17	6	75	26474	8612	0.000113318727808416	0.000868776913197854	0.00098209564100627	0.00744126312608597	3.77729092694719e-05	7.55458185389439e-05	0	0	0	0	1	0	0	0	0.0499749187180678
371	20	17	6	76	31612	9238	0.000158167784385676	0.000569404023788435	0.000664304694419841	0.00718081741110971	0	3.16335568771353e-05	3.16335568771353e-05	0	0	0	1	0	0	0	0.050436025113661
372	20	17	6	77	50175	20914	0	0	0	0.00175386148480319	0.000179372197309417	1.99302441454908e-05	0	0	0	0	0	0	0	0	0.0473161996748589
373	20	17	6	78	15260	8761	0	0	0.000458715596330275	0.000982961992136304	0.00072083879423329	6.55307994757536e-05	0	0	0	0	0	0	0	0	0.0484593082981395
374	20	17	6	79	31680	9578	0	0.000883838383838384	0.000252525252525253	0.0100694444444444	3.15656565656566e-05	0	0	0	0	0	1	0	0	0	0.0585156608895385
375	20	17	6	80	45511	17900	0	4.39454197886225e-05	8.78908395772451e-05	0.00575684999230955	2.19727098943113e-05	2.19727098943113e-05	0	0	0	0	0	0	0	0	0.0494582681564246
376	20	17	6	81	58794	20733	6.80341531448787e-05	0.000255128074293295	0.000170085382862197	0.0075177739225091	5.10256148586591e-05	1.70085382862197e-05	0	0	0	0	0	0	0	0	0.0492427530989244
377	20	17	6	82	67412	22536	0.00026701477481754	0.00077137601613956	0.00091971755770486	0.0065270278288732	0	8.900492493918e-05	4.450246246959e-05	0	0	0	0	0	0	0	0.0525110933617323
378	20	17	6	83	95145	21876	0	4.20410951705292e-05	3.15308213778969e-05	0.00290083556676651	0	9.45924641336907e-05	0	0	0	0	0	0	0	0	0.0469477966721521
379	20	17	6	84	34634	16024	0.000259860252930646	0.00222324883062886	0.0015014147947104	0.000548593867298031	0	0	0	0	0	0	0	0	0	0	0.0459067648527209
380	20	17	6	85	46091	9393	2.16962096721703e-05	0.000455620403115576	0.000260354516066043	0.0102189147555922	0	4.33924193443405e-05	0	0	0	0	0	0	0	0	0.0603368465878846
381	20	17	6	86	37659	16658	0	0.000318648928542978	7.96622321357444e-05	0.00103560901776468	0	2.65540773785815e-05	0	0	0	0	0	0	0	0	0.0432789050306159
382	20	17	6	87	50337	21628	1.98661024693565e-05	1.98661024693565e-05	0.000695313586427479	0.0059399646383376	1.98661024693565e-05	3.97322049387131e-05	1.98661024693565e-05	0	0	0	0	0	0	0	0.0634487701128167
383	20	17	6	88	74906	16821	0.00024030117747577	0.000440552158705578	0.00145515713026994	0.00766293754839399	4.00501962459616e-05	8.01003924919232e-05	2.67001308306411e-05	0	0	2	0	0	0	0	0.0682795315379585
384	20	17	6	89	68241	25707	4.39618411219062e-05	0.00057150393458478	0.000468926305300333	0.00635981301563576	1.46539470406354e-05	4.39618411219062e-05	1.46539470406354e-05	0	0	0	0	0	0	0	0.0581184113276539
385	20	17	6	90	60620	23483	0	0.00046189376443418	0.00023094688221709	0.00186407126360937	0	6.59848234905972e-05	0	0	0	0	0	0	0	0	0.0467636162330196
386	20	17	6	91	65180	25513	0.000245474071801166	0.000122737035900583	0.00119668610003068	0.00357471617060448	0	4.60263884627186e-05	0	0	0	0	0	0	0	0	0.0624226864735625
387	20	17	6	92	27287	14353	0	0.000219884926888262	3.66474878147103e-05	0.000403122365961813	0	0.000256532414702972	0	0	0	0	0	0	0	0	0.0485534034696579
388	20	17	6	93	68445	21531	4.38308130615823e-05	0.000832785448170064	8.76616261231646e-05	0.00556651325882095	1.46102710205274e-05	1.46102710205274e-05	0	0	0	0	1	0	0	0	0.0439289861130463
389	20	17	6	94	48657	24614	2.05520274575087e-05	0.000719320961012804	0.000596008796267752	0.000801529070842839	0	8.22081098300347e-05	2.05520274575087e-05	0	0	0	0	0	0	0	0.0435987649305273
390	20	17	6	95	55933	22932	3.57570664902651e-05	0.000733019863050435	0	8.93926662256628e-05	0	1.78785332451326e-05	0	0	0	0	0	0	0	0	0.0389068986568987
391	20	17	6	96	73140	28792	0.00120317199890621	0.000806672135630298	0.00106644790812141	0.00392398140552365	2.73448181569593e-05	6.83620453923981e-05	2.73448181569593e-05	0	0	1	0	0	0	0	0.0527125590441789
392	20	17	6	97	36609	24012	0	0	0	0.000546313747985468	0	0.000136578436996367	0	0	0	0	0	0	0	0	0.0409659753456605
393	20	17	6	98	41280	15391	0.00179263565891473	0.00135658914728682	0.00205910852713178	0.00712209302325581	0.000121124031007752	4.84496124031008e-05	7.26744186046512e-05	1	0	0	1	0	0	0	0.0567677213956208
394	20	17	6	99	22158	14601	4.51304269338388e-05	4.51304269338388e-05	0	0.000180521707735355	0.000315912988536872	9.02608538676776e-05	0	0	0	0	0	0	0	0	0.0435432504622971
395	20	17	6	100	45396	19393	0.00356859635210151	0.00112344699973566	0.00292977354833025	0.00934002995858666	0.000198255352894528	8.81134901753458e-05	0.000132170235263019	1	0	1	1	0	0	0	0.0664507812097148
396	20	17	6	101	29204	10921	3.42418846733324e-05	3.42418846733324e-05	0.000719079578139981	0.00119846596356663	0.000376660731406657	6.84837693466648e-05	3.42418846733324e-05	0	0	0	0	0	0	0	0.0498184232213167
397	20	17	6	102	44900	20400	0.000178173719376392	0.000244988864142539	0.000868596881959911	0.00628062360801782	0.000289532293986637	4.4543429844098e-05	4.4543429844098e-05	0	0	0	0	0	0	0	0.0589936274509804
398	20	17	6	103	36258	15305	0.000303381322742567	0.000275801202493243	0.00096530420872635	0.00827403607479729	5.51602404986486e-05	8.27403607479729e-05	0	0	0	0	1	0	0	0	0.056997451813133
399	20	17	6	104	37100	18383	0	0	0.000215633423180593	0.00269541778975741	0	0	0	0	0	0	0	0	0	0	0.0439006146983626
400	20	17	6	105	45894	21366	2.17893406545518e-05	2.17893406545518e-05	0.000501154835054691	0.00291977164770994	0.000457576153745588	0.000392208131781932	2.17893406545518e-05	0	0	0	0	0	0	0	0.0455563980155387
401	20	17	6	106	60743	20141	0.00172859424131176	0.000642049289630081	0.000757288905717531	0.00294684161137909	8.2314011491036e-05	4.93884068946216e-05	0	0	0	0	0	0	0	0	0.0465710739288019
402	20	17	6	107	32312	18781	0.00176405050755137	0.000742758108442684	0.00241396385243872	0.00835602871998019	9.28447635553355e-05	0.000123793018073781	6.18965090368903e-05	0	0	0	2	0	0	0	0.0674836270699111
403	20	17	6	108	67992	22257	1.4707612660313e-05	0.000794211083656901	0.000617719731733145	0.00814801741381339	2.9415225320626e-05	4.41228379809389e-05	4.41228379809389e-05	0	0	0	1	0	0	0	0.0572413173383655
404	20	17	6	109	44452	16552	0.00157473229550976	0.000832358499055161	0.00220462521371367	0.00692882210024296	0.000337442634752092	4.4992351300279e-05	4.4992351300279e-05	1	0	0	1	0	0	0	0.051604639922668
405	20	17	6	110	71424	17735	0.000112007168458781	0.000364023297491039	0.000882056451612903	0.00600638440860215	5.60035842293907e-05	8.4005376344086e-05	1.40008960573477e-05	0	0	0	1	0	0	0	0.0690724555962785
406	20	17	6	111	50124	20008	9.97526135184742e-05	0.000159604181629559	0.000817971430851488	0.0019152501795547	1.99505227036948e-05	0	1.99505227036948e-05	0	0	0	0	0	0	0	0.0536215513794482
407	20	17	6	112	34357	13493	0	0	0.000756759903367582	0.00686905143056728	2.91061501295224e-05	0.000203743050906657	0	0	0	0	1	0	0	0	0.0438683020825613
408	20	17	6	113	33147	15142	6.03372854255287e-05	9.05059281382931e-05	6.03372854255287e-05	3.01686427127644e-05	0.000422360997978701	0.000150843213563822	0	0	0	0	0	0	0	0	0.0481644432703738
409	20	17	6	114	49527	18292	0.00201910069255154	0.00115088739475438	0.0015748985401902	0.00405839239202859	6.05730207765461e-05	4.03820138510307e-05	4.03820138510307e-05	0	0	0	1	0	0	0	0.0473634375683359
410	20	17	6	115	48784	14535	0.000348474909806494	0.00032797638570023	0.00139389963922598	0.00286979337487701	2.04985241062643e-05	0.000204985241062643	0	0	0	0	0	0	0	0	0.0531128310973512
411	20	17	6	116	54410	28376	0	0.000569748208049991	0	0.00362065796728543	3.6757948906451e-05	0.000128652821172579	0	0	0	0	0	0	0	0	0.046041725401748
412	20	17	6	117	30142	10412	0	0	0.000364939287373101	0.000895760069006702	0.0001990577931126	3.31762988521001e-05	3.31762988521001e-05	0	0	0	0	0	0	0	0.0465995005762582
413	20	17	6	118	26272	13135	0.000304506699147381	7.61266747868453e-05	0.00171285018270402	0.00734622411693057	7.61266747868453e-05	0.000190316686967113	0	0	0	0	1	0	0	0	0.0617377997716026
414	20	17	6	119	34792	21189	0	8.62267187859278e-05	2.87422395953093e-05	0.0015520809381467	0	0	0	0	0	0	0	0	0	0	0.0496568974467884
415	20	17	6	120	24872	12378	0.00024123512383403	0.000683499517529752	0.000402058539723384	0.00100514634930846	0	0	0	0	0	0	0	0	0	0	0.0447606236871869
416	100	17	7	1	61397	8443	0.00053748554489633	0.000456048341124159	0.000504910663387462	0.00263856540221835	8.14372037721713e-05	9.77246445266055e-05	3.25748815088685e-05	0	0	0	0	0	0	0	0.0563983181333649
417	100	17	7	2	22285	14087	0	0.00148081669284272	0	0.0122055194076733	0	0.000134619699349338	0	0	0	0	0	0	0	0	0.0531199687655285
418	100	17	7	3	39748	12127	0.00410083526215155	0.00100633994163228	0.0042769447519372	0.0111200563550367	0.000301901982489685	0.000301901982489685	0.000201267988326457	0	1	2	2	0	0	0	0.0784641708584151
419	100	17	7	4	22828	13813	0.000131417557385667	0.000481864377080778	0.000613281934466445	0.00148939898370422	0.000131417557385667	0.00451200280357456	0	0	0	0	0	0	0	0	0.0476110910012307
420	100	17	7	5	31517	6255	3.17289082082686e-05	3.17289082082686e-05	0.000253831265666148	0.00164990322682996	0.000285560173874417	0.00044420471491576	0	0	0	0	0	0	0	0	0.0443067945643485
421	100	17	7	6	72462	15139	0	0.000207005050923243	0.000331208081477188	0.00894261819988408	1.38003367282162e-05	5.52013469128647e-05	2.76006734564323e-05	0	0	0	1	0	0	0	0.0603140233833146
422	100	17	7	7	42153	13583	0.000640523806134795	0.000355846558963775	0.00120987830047683	0.00322634213460489	0	4.74462078618366e-05	0	0	0	0	0	0	0	0	0.0587746447765589
423	100	17	7	8	49657	16244	2.01381476931752e-05	0.000845802203113358	0.000120828886159051	0.000966631089272409	0	6.04144430795255e-05	0	0	0	0	0	0	0	0	0.0434482885988673
424	100	17	7	9	56216	22558	0	0.000177885299558844	0.000124519709691191	0.00565675252597125	0	0.000213462359470613	1.77885299558844e-05	0	0	0	0	0	0	0	0.0439161273162514
425	100	17	7	10	33809	17131	2.95779230382443e-05	0.000384512999497175	0.00020704546126771	0.00272116891951847	0	8.87337691147328e-05	0	0	0	0	0	0	0	0	0.045583853832234
426	100	17	7	11	109067	20736	0.0011094098123172	0.00135696406795823	0.000660144681709408	0.00624386844783482	2.75060284045587e-05	4.58433806742644e-05	1.83373522697058e-05	0	2	0	1	0	0	0	0.067728587962963
427	100	17	7	12	18665	10996	0.00187516742566301	0.0011786766675596	0.00342887757835521	0.00691133136887222	0.0001607286364854	0.0001071524243236	5.35762121618002e-05	0	0	1	0	0	0	0	0.0692282648235722
428	100	17	7	13	86742	21393	2.30568813262318e-05	0.000288211016577898	0.00019598349127297	0.00524544050171774	0	0.000103755965968043	0	0	0	0	0	0	0	0	0.0532632169401206
429	100	17	7	14	45227	17752	0	0.000840206071594402	0.000110553430472948	0.000221106860945895	2.21106860945895e-05	2.21106860945895e-05	0	0	0	0	0	0	0	0	0.0420532334384858
430	100	17	7	15	61001	27718	0.000868838215766955	0.00147538564941558	0.000688513303060606	0.00818019376731529	0.000114752217176768	3.27863477647907e-05	3.27863477647907e-05	1	0	0	1	0	0	0	0.0540482718810881
431	100	17	7	16	51353	15343	0.00173310225303293	0.000895760715050727	0.00214203649251261	0.00815921173057076	7.78922360913676e-05	9.73652951142095e-05	7.78922360913676e-05	0	1	1	0	0	0	0	0.0777481587694714
432	100	17	7	17	40490	12487	0.00182761175598913	0.000889108421832551	0.00239565324771549	0.0115584094838232	0.000148184736972092	9.87898246480613e-05	2.46974561620153e-05	0	0	0	1	0	0	0	0.0911548009930327
433	100	17	7	18	47951	19215	0.000542220183103585	0.00102187649892599	0.000750766407374195	0.0134512314654543	2.0854622427061e-05	8.34184897082438e-05	0	0	0	0	1	0	0	0	0.0617444704657819
434	100	17	7	19	11753	7056	0.00136135454777504	0.000680677273887518	0.00102101591083128	0.00365864034714541	0	0	0	1	0	0	0	0	0	0	0.053999574829932
435	100	17	7	20	13281	8893	0.000978841954672088	0.000677659814772984	0.00331300353889014	0.00195768390934418	7.5295534974776e-05	0	0	0	0	0	0	0	0	0	0.0541963341954346
436	100	17	7	21	34268	16696	2.91817439010155e-05	0	8.75452317030466e-05	0	0.000992179292634528	0.000671180109723357	0	0	0	0	0	0	0	0	0.0408905126976521
437	100	17	7	22	37492	20925	8.00170703083324e-05	0.000453430065080551	0.000666808919236104	0.0077349834631388	0	0.000186706497386109	5.33447135388883e-05	0	1	0	1	0	0	0	0.0557199522102748
438	100	17	7	23	51351	17040	0.000350528714143834	0.000954217055169325	0.000623162158477926	0.00508266635508559	1.94738174524352e-05	0.000136316722167046	1.94738174524352e-05	0	0	0	0	0	0	0	0.0563589201877934
439	100	17	7	24	55709	19471	0.000215405051248452	0.000125652946561597	0.00283616650810462	0.0101419878296146	0.000233355472185823	0.000125652946561597	0.000125652946561597	0	0	2	1	0	0	0	0.0538703713214524
440	100	17	7	25	56500	17582	0	0.000265486725663717	0	0.00775221238938053	0	5.30973451327434e-05	0	0	0	0	0	0	0	0	0.0482542372881356
441	100	17	7	26	26730	13303	0	7.48222970445193e-05	0.000336700336700337	0.000149644594089039	0.00179573512906846	0.000635989524878414	3.74111485222596e-05	0	0	0	0	0	0	0	0.0452219800045103
442	100	17	7	27	20445	13260	9.78234287111763e-05	0.000293470286133529	0.00127170457324529	0.00978234287111763	9.78234287111763e-05	9.78234287111763e-05	0	0	0	0	1	0	0	0	0.0620193061840121
443	100	17	7	28	19934	10102	0.000100331092605598	0.000250827731513996	0.00110364201866158	0.0101334403531654	5.01655463027992e-05	5.01655463027992e-05	0	0	0	0	0	0	0	0	0.0747307463868541
444	100	17	7	29	61859	19514	0.00252186423964177	0.00171357441924376	0.00250569844323381	0.00229554308993033	3.23315928159201e-05	6.46631856318402e-05	1.616579640796e-05	1	0	0	0	0	0	0	0.0598764989238495
445	100	17	7	30	95875	29902	5.21512385919166e-05	0.000855280312907432	0.000636245110821382	0.00559061277705346	4.17209908735332e-05	0.000104302477183833	2.08604954367666e-05	0	1	0	1	0	0	0	0.0534064611062805
446	100	17	7	31	37448	27036	0	0.000453962828455458	0.000293740653706473	0.00226981414227729	5.34073915829951e-05	8.01110873744926e-05	0	0	1	0	1	0	0	0	0.0435915076194703
447	100	17	7	32	25843	9855	7.73903958518748e-05	0.00108346554192625	0.000773903958518748	0.00862902913748404	3.86951979259374e-05	0.000116085593777812	3.86951979259374e-05	1	0	0	0	0	1	0	0.0656810755961441
448	100	17	7	33	28653	11370	0.00181481869263253	0.000977210065263672	0.00202422084947475	0.011377517188427	0.000279202875789621	0.000104701078421108	3.49003594737026e-05	1	0	1	1	0	0	0	0.0652868953386104
449	100	17	7	34	58297	20293	6.86141653944457e-05	0.000154381872137503	0.000926291232825017	0.00608950717875705	0.000205842496183337	0.000617527488550011	1.71535413486114e-05	0	0	0	1	0	0	0	0.0463304587788893
450	100	17	7	35	92768	28319	0.000894705070714039	0.000377285270783029	0.00198344256640221	0.00549758537426699	6.46774749913763e-05	8.62366333218351e-05	3.23387374956882e-05	1	0	1	1	0	0	0	0.0592990571700978
451	100	17	7	36	50121	16473	0	0.000478841204285629	0.000159613734761876	0.00742203866642725	0	1.99517168452345e-05	0	0	0	0	1	0	0	0	0.0464900139622412
